40,19
40,20
40,19
41,19
40,19
40,20
39,20
40,20
40,21
40,22
39,22
38,22
37,22
36,22
36,23
36,22
36,21
37,21
36,21
37,21
37,22
36,22
36,23
37,23
38,23
38,22
37,22
37,21
38,21
39,21
39,22
38,22
39,22
39,21
39,20
38,20
38,21
39,21
39,22
38,22
39,22
38,22
37,22
36,22
36,21
36,22
37,22
36,22
36,21
36,22
37,22
37,21
37,20
36,20
35,20
35,19
35,20
35,19
36,19
35,19
34,19
34,20
35,20
35,21
35,22
35,23
34,23
33,23
32,23
32,22
32,21
31,21
30,21
30,22
31,22
31,23
32,23
32,22
32,21
32,20
32,19
32,20
31,20
30,20
29,20
28,20
28,19
28,20
27,20
27,21
26,21
25,21
25,22
26,22
26,23
26,22
26,21
26,22
26,21
25,21
24,21
24,22
24,23
23,23
22,23
23,23
23,24
23,23
23,22
23,21
23,20
22,20
23,20
23,21
23,20
23,19
23,20
22,20
23,20
23,21
23,22
22,22
23,22
24,22
25,22
26,22
25,22
26,22
26,21
26,20
26,19
25,19
24,19
24,18
23,18
22,18
23,18
22,18
22,17
22,16
21,16
20,16
20,17
20,18
19,18
19,17
20,17
20,18
20,17
20,16
20,17
20,16
20,17
19,17
19,16
19,15
19,14
20,14
21,14
21,13
21,14
21,13
22,13
22,12
22,11
22,10
22,9
22,10
22,9
23,9
22,9
21,9
21,8
21,9
21,10
21,11
21,10
22,10
22,9
22,10
23,10
23,11
22,11
22,12
23,12
23,13
24,13
24,14
25,14
25,15
24,15
24,16
24,15
24,14
24,15
25,15
25,14
26,14
27,14
27,13
27,14
26,14
26,15
27,15
27,16
27,17
27,16
26,16
26,17
25,17
24,17
23,17
22,17
22,18
22,19
22,20
22,19
23,19
24,19
24,20
24,21
24,22
25,22
26,22
26,21
25,21
25,20
25,19
25,18
25,19
25,20
24,20
25,20
25,19
24,19
24,20
23,20
23,21
22,21
23,21
23,20
23,19
23,18
23,17
22,17
23,17
23,16
23,15
24,15
24,14
25,14
25,15
24,15
24,14
24,13
24,14
24,13
24,12
25,12
25,11
25,12
25,13
24,13
25,13
24,13
24,12
23,12
23,11
23,10
22,10
23,10
23,9
23,8
23,7
23,8
22,8
22,9
22,8
22,7
23,7
22,7
22,6
22,7
22,6
22,5
23,5
23,4
24,4
24,5
24,6
24,5
25,5
26,5
26,4
27,4
28,4
27,4
27,3
27,2
27,3
28,3
29,3
30,3
31,3
31,2
31,1
31,0
31,0
31,1
31,2
30,2
30,1
29,1
29,0
29,0
30,0
31,0
31,1
30,1
30,0
31,0
32,0
33,0
33,1
33,0
32,0
32,0
33,0
33,1
33,2
34,2
35,2
35,3
36,3
36,2
37,2
36,2
36,1
36,0
37,0
38,0
37,0
37,0
37,1
36,1
37,1
37,2
37,3
37,2
37,3
38,3
37,3
37,4
37,5
36,5
36,4
37,4
36,4
37,4
38,4
39,4
38,4
38,3
38,2
38,3
39,3
40,3
41,3
41,2
41,3
41,4
40,4
39,4
40,4
40,5
40,4
40,3
40,2
40,3
40,2
40,1
40,0
41,0
40,0
40,0
41,0
42,0
42,1
42,0
42,1
41,1
41,0
41,1
41,0
41,0
41,0
42,0
42,0
41,0
40,0
39,0
40,0
41,0
40,0
41,0
41,0
40,0
41,0
41,0
40,0
41,0
40,0
39,0
39,1
39,2
40,2
40,3
40,4
40,5
39,5
39,4
40,4
39,4
38,4
38,5
38,4
38,3
39,3
38,3
39,3
38,3
39,3
39,2
38,2
38,3
38,4
38,3
38,2
37,2
38,2
38,1
38,2
39,2
38,2
37,2
36,2
37,2
36,2
35,2
36,2
36,1
37,1
37,2
37,3
37,2
38,2
39,2
39,3
39,2
40,2
41,2
41,3
41,4
42,4
42,5
43,5
43,6
43,5
43,4
43,5
43,6
43,7
43,6
43,5
43,4
42,4
41,4
42,4
42,3
43,3
42,3
42,2
42,1
42,2
42,1
42,0
43,0
43,0
43,0
44,0
45,0
45,0
45,1
44,1
43,1
44,1
44,2
43,2
42,2
42,3
42,4
