29,37
29,38
30,38
30,39
30,40
30,39
30,40
29,40
29,41
30,41
30,42
29,42
30,42
29,42
29,43
29,44
30,44
30,45
30,44
30,45
30,44
30,43
30,42
30,41
29,41
29,42
28,42
28,41
28,42
28,43
27,43
27,44
27,45
26,45
27,45
26,45
26,46
26,47
25,47
25,46
25,45
25,46
25,45
26,45
26,44
27,44
26,44
25,44
25,43
25,44
25,45
26,45
26,44
26,43
25,43
26,43
26,44
27,44
27,43
28,43
29,43
28,43
28,44
28,43
28,42
27,42
26,42
25,42
25,43
24,43
24,42
23,42
23,41
24,41
25,41
24,41
25,41
24,41
25,41
24,41
25,41
25,40
26,40
27,40
26,40
26,41
26,40
26,41
26,42
27,42
26,42
26,41
26,40
27,40
26,40
27,40
27,39
26,39
25,39
24,39
24,38
25,38
26,38
26,39
25,39
24,39
23,39
22,39
21,39
22,39
21,39
20,39
20,38
20,37
20,38
21,38
21,39
22,39
23,39
23,38
22,38
22,37
23,37
24,37
25,37
25,38
24,38
25,38
25,39
26,39
27,39
26,39
25,39
24,39
23,39
24,39
23,39
24,39
24,40
25,40
24,40
23,40
22,40
21,40
21,39
22,39
23,39
23,38
22,38
23,38
22,38
21,38
21,39
20,39
20,38
19,38
18,38
18,37
18,36
19,36
19,37
19,38
19,39
20,39
21,39
20,39
19,39
20,39
21,39
21,38
21,39
22,39
23,39
23,40
22,40
23,40
23,41
23,40
23,39
23,38
23,39
23,38
23,39
23,38
23,39
22,39
21,39
20,39
20,38
20,39
20,40
20,39
21,39
22,39
23,39
24,39
24,38
24,39
23,39
23,40
23,39
23,38
22,38
23,38
24,38
24,39
24,38
24,39
24,38
25,38
26,38
26,39
25,39
25,38
25,39
26,39
26,40
26,41
27,41
28,41
29,41
29,42
30,42
29,42
29,41
28,41
28,42
28,41
27,41
26,41
25,41
25,42
26,42
26,43
26,42
26,43
27,43
26,43
26,42
25,42
25,41
26,41
26,42
26,41
26,42
26,41
26,42
26,41
27,41
26,41
25,41
25,40
25,39
25,40
25,39
26,39
25,39
26,39
25,39
25,40
24,40
24,41
24,40
25,40
26,40
27,40
28,40
28,41
27,41
27,42
28,42
28,43
28,42
28,41
29,41
29,40
28,40
28,39
28,40
28,41
28,42
28,41
28,42
28,43
28,42
27,42
27,43
26,43
25,43
24,43
25,43
24,43
24,44
24,45
24,44
25,44
25,43
24,43
24,44
24,43
25,43
26,43
26,42
26,43
27,43
26,43
25,43
25,42
25,41
24,41
23,41
24,41
24,40
23,40
22,40
21,40
20,40
20,39
20,38
19,38
18,38
18,39
18,40
18,41
19,41
18,41
17,41
17,42
17,41
17,40
16,40
16,41
15,41
16,41
16,40
15,40
16,40
17,40
17,41
17,40
17,39
18,39
18,40
17,40
17,41
17,40
18,40
19,40
20,40
19,40
20,40
19,40
19,39
20,39
20,40
20,39
19,39
19,38
20,38
21,38
21,39
21,38
22,38
23,38
23,37
22,37
22,38
23,38
23,37
22,37
23,37
23,36
23,35
23,36
23,35
23,36
23,35
22,35
22,36
22,37
22,36
23,36
23,37
24,37
24,38
24,39
24,38
24,39
25,39
25,38
26,38
27,38
27,37
27,38
27,37
28,37
29,37
29,38
29,39
29,38
28,38
28,37
28,38
28,39
28,40
28,39
27,39
27,40
26,40
27,40
28,40
28,41
28,40
27,40
27,41
27,42
27,43
28,43
29,43
29,42
29,43
30,43
30,42
31,42
30,42
30,43
29,43
29,42
29,43
29,44
28,44
27,44
28,44
27,44
28,44
27,44
26,44
26,43
26,44
26,45
26,44
26,45
27,45
26,45
27,45
26,45
26,44
26,45
27,45
28,45
27,45
27,46
27,45
27,46
26,46
25,46
25,47
25,48
25,47
26,47
26,48
27,48
28,48
29,48
30,48
30,49
29,49
30,49
30,49
29,49
28,49
29,49
29,49
28,49
28,49
28,49
28,48
27,48
28,48
28,49
28,49
29,49
30,49
31,49
30,49
29,49
28,49
27,49
26,49
27,49
26,49
25,49
26,49
27,49
26,49
25,49
26,49
27,49
27,48
27,49
26,49
