0,0,13.522483467242171
0,1,15.536378738617856
0,2,14.159835336055902
0,3,13.97414536924633
0,4,15.636791201179495
0,5,16.235960291832626
0,6,16.227929019028306
0,7,15.676709237682708
0,8,14.258969965742693
0,9,15.904374322896645
0,10,16.469104204565404
0,11,17.20142063779538
0,12,14.511332608570214
0,13,15.117775534664002
0,14,15.17821858053389
0,15,13.23146265489525
0,16,14.666333078919367
0,17,12.500963773107731
0,18,11.277877452522237
0,19,14.04518154225729
0,20,9.797570751638407
0,21,12.057974429726668
0,22,8.253475682464874
0,23,8.810195628708044
0,24,7.849439201605338
0,25,8.179621560260188
0,26,6.050781297531291
0,27,4.438964447745025
0,28,5.390615573431364
0,29,6.167789818143957
0,30,1.5948020210115255
0,31,3.7286456730735886
0,32,2.1889244747322283
0,33,-0.9535093154623526
0,34,1.6669515335594833
0,35,-1.903307366706625
0,36,-1.0572479236940544
0,37,1.6399989894356102
0,38,0.5194690990113653
0,39,-1.090884729231893
0,40,1.0560210311697724
0,41,-1.6026884725152013
0,42,1.1383501187176122
0,43,-1.974828579430778
0,44,0.8917909191952877
0,45,-0.12297967427198664
0,46,-0.6361616213133114
0,47,-1.4996522095324436
0,48,-0.13211973265750743
0,49,1.7371486794015856
1,0,15.572206091301696
1,1,16.185818632569287
1,2,18.999597053660725
1,3,16.1236951419555
1,4,18.860726893987813
1,5,19.940618684038952
1,6,16.736023508303738
1,7,17.919347934584955
1,8,18.78773080201544
1,9,17.00033656312186
1,10,19.505512742690748
1,11,18.841906053159498
1,12,15.687005368501204
1,13,18.80802717859209
1,14,14.684963851981966
1,15,16.613810616796293
1,16,14.607018314001468
1,17,16.200754956924843
1,18,15.56652878647859
1,19,15.729960101996522
1,20,13.657437504069199
1,21,12.466301892750325
1,22,12.31335848888334
1,23,11.241282166883153
1,24,11.498270595656184
1,25,8.175432370599102
1,26,7.691682203356077
1,27,7.456944953691192
1,28,8.343174091231802
1,29,7.788799434668726
1,30,4.888859026667962
1,31,5.4581553405082275
1,32,3.55341697934003
1,33,0.279640457403334
1,34,1.9857656959818795
1,35,1.2178851495704
1,36,-1.172397715693568
1,37,1.5899411652403739
1,38,-0.3294332960554729
1,39,0.2232712965957515
1,40,1.2925207137134427
1,41,-0.1825679574970689
1,42,0.9715623963577711
1,43,-1.3294529548207885
1,44,-1.9510382169605403
1,45,0.13831229477111817
1,46,-0.16520326936568042
1,47,-1.4201699447275788
1,48,-0.9132900553368346
1,49,-1.3728158058896587
2,0,18.953268968754866
2,1,20.73368306975292
2,2,21.23096690875801
2,3,19.950069107387975
2,4,21.187057707684154
2,5,21.794259458943372
2,6,21.93535969900089
2,7,21.143858317046604
2,8,20.150223513286424
2,9,19.696050810177418
2,10,20.36076937532417
2,11,20.87930940387024
2,12,19.819860369733664
2,13,18.207694404243227
2,14,16.49436025586708
2,15,18.153833950651343
2,16,19.161535139122407
2,17,17.706130411893216
2,18,15.295464524402322
2,19,14.450331184349023
2,20,16.229305290146495
2,21,14.341545238763842
2,22,12.943458848599057
2,23,13.04036374694875
2,24,11.794030215645275
2,25,10.470445881946379
2,26,10.869778907186625
2,27,11.116917147616945
2,28,9.314658077269309
2,29,7.010367859886215
2,30,5.7026835015484885
2,31,3.9819308546563996
2,32,5.343881789546065
2,33,3.6868375039424066
2,34,3.279092495448322
2,35,1.4448691202740842
2,36,0.48642716254414964
2,37,-0.5056974456166157
2,38,0.17298212688518388
2,39,0.9434898843128208
2,40,-1.2794133654418705
2,41,-0.8170730901921819
2,42,-1.161698355610072
2,43,1.865742100426644
2,44,1.983580764680823
2,45,1.4244079811308774
2,46,-1.4128591773663213
2,47,-1.7008139427782676
2,48,-0.3893821594919924
2,49,-1.3282012181128136
3,0,19.368870623835335
3,1,19.53968213330602
3,2,21.40628125266062
3,3,21.696426956466716
3,4,23.01015054573157
3,5,22.75363326945905
3,6,21.708529113580433
3,7,22.863439856014896
3,8,23.633708086011723
3,9,20.071379990651547
3,10,19.927325958552895
3,11,22.387901845759725
3,12,20.919588707645037
3,13,22.553039204209547
3,14,18.385890770710517
3,15,20.415079882102102
3,16,18.599504174826098
3,17,17.487642470169543
3,18,17.726496061084262
3,19,18.678573660038307
3,20,18.52113400270276
3,21,16.182356350002216
3,22,16.350217949901687
3,23,13.536181449204845
3,24,12.178751261846742
3,25,13.758414530660747
3,26,12.330306701963956
3,27,13.338403020647032
3,28,9.303448666732972
3,29,7.610034457955911
3,30,8.78486736345258
3,31,5.892433063174257
3,32,5.653748052357994
3,33,5.056291191176479
3,34,3.8968576164380138
3,35,3.2974390498006008
3,36,-0.31587556687240603
3,37,-0.030884389521974143
3,38,-1.239808965298733
3,39,1.034807927192718
3,40,0.8864532937238949
3,41,-0.7488579036090055
3,42,-0.6774617260352502
3,43,-1.9896810801122502
3,44,0.36410106767264727
3,45,0.5713704400108535
3,46,1.737910601000607
3,47,-0.9000573907786329
3,48,1.429408193071509
3,49,1.661297459812587
4,0,23.459452881069762
4,1,24.690695072637347
4,2,22.47404255064336
4,3,23.278644189902735
4,4,24.38012182400144
4,5,25.50519362356568
4,6,23.46231745269921
4,7,22.001084575590127
4,8,25.866404295702363
4,9,24.761471845840962
4,10,22.166468508184703
4,11,24.6117934394542
4,12,21.808538479194745
4,13,24.662684537401066
4,14,22.024387801573493
4,15,21.220674221278507
4,16,20.407724735930415
4,17,21.66051098680762
4,18,20.099735268694637
4,19,19.527522855634185
4,20,19.58216555946566
4,21,17.779531568386286
4,22,15.877658001190008
4,23,16.63204894445141
4,24,16.95656935808393
4,25,13.23426065484043
4,26,12.675328662437439
4,27,13.752669266383068
4,28,13.62034248356027
4,29,9.626112940804873
4,30,8.80343216455424
4,31,7.43370305371289
4,32,8.797013823062578
4,33,6.9872168599230084
4,34,4.1020118525593645
4,35,2.8655652143166064
4,36,3.7339368167503966
4,37,1.9094981676617193
4,38,2.497809802060561
4,39,-0.3635848875038312
4,40,1.1921088752769489
4,41,0.31695823741121076
4,42,-1.4192541311420923
4,43,0.46425745379278904
4,44,-1.4266062377188198
4,45,1.1177672321332417
4,46,1.090978855882753
4,47,-0.348572316605257
4,48,-1.8279808688269128
4,49,-1.1572602741176614
5,0,25.10828844923418
5,1,26.595838616054138
5,2,26.637154444696066
5,3,26.083063713165295
5,4,25.991886465775224
5,5,27.231746918480166
5,6,26.67753153052919
5,7,24.90535156510293
5,8,25.60834692719562
5,9,26.368492515564906
5,10,24.57902825316102
5,11,24.292940414589804
5,12,25.032846925325924
5,13,23.57938424809128
5,14,24.88599418755081
5,15,22.77562753166402
5,16,24.552851225215477
5,17,22.601720391993954
5,18,20.37939078893361
5,19,21.518643012854604
5,20,21.717586558541726
5,21,19.894343588898426
5,22,21.082486240064945
5,23,20.087272096033082
5,24,16.61584460883683
5,25,15.335292310236394
5,26,16.239478289305072
5,27,16.535895737326822
5,28,15.859540163424168
5,29,13.533128161749216
5,30,11.462019087973102
5,31,12.55143185519525
5,32,10.060923646536363
5,33,10.320112672084743
5,34,6.52507062492175
5,35,6.598289568750044
5,36,4.446027528161975
5,37,3.085074474374628
5,38,1.5031036914590574
5,39,-0.5177010689997421
5,40,0.2774862729613794
5,41,-1.7703277387852183
5,42,-0.6913620677224284
5,43,-1.423210825771946
5,44,-1.9103968328321694
5,45,1.8540684272191204
5,46,0.5900818436604705
5,47,0.07676587907293086
5,48,-1.679003705578126
5,49,-1.7012349873240566
6,0,26.960995140769974
6,1,25.37724210797315
6,2,25.914671687610245
6,3,26.205164628898526
6,4,25.922309696560188
6,5,28.640471825745795
6,6,29.627807804476504
6,7,28.064869397469604
6,8,27.17789180295589
6,9,26.865294918980563
6,10,28.563437155327865
6,11,26.88827026434759
6,12,27.345075406896093
6,13,25.3803420561003
6,14,27.33058001420686
6,15,26.745002412723025
6,16,26.994549865297916
6,17,23.750150716439066
6,18,22.54381884731261
6,19,25.15881494425403
6,20,21.334882975710393
6,21,22.312652942674326
6,22,20.96407436025128
6,23,21.97904780913515
6,24,20.3961350398215
6,25,16.876065752886372
6,26,16.491966355262576
6,27,16.34465076231997
6,28,13.970048337046679
6,29,13.108344624631485
6,30,12.599490549179801
6,31,13.666020364750974
6,32,11.924552300912744
6,33,10.498560778075325
6,34,10.451369934187657
6,35,8.363467102624195
6,36,4.400900616813346
6,37,4.399433502809693
6,38,4.012763396312504
6,39,3.333516646790478
6,40,0.05437691225588459
6,41,1.0876365112777728
6,42,0.4142842917655116
